문화시설명,주제분류,문화분류,주소,자치구,행정동명,행정동ID_8자리,위도,경도,무료여부,관람시간,휴관일,객석수,전화번호,홈페이지,매칭거리_m,매칭품질
써드베란다,기타,기타문화,서울 종로구 인사동길 9 3층,종로구,종로1.2.3.4가동,11010610,37.5716790623016,126.986841195091,무료,,"매주 월, 화",,0507-1374-1986,https://blog.naver.com/3rdveranda,18.5,양호
아라아트센터,기타,기타문화,서울특별시 종로구 인사동9길 26,종로구,종로1.2.3.4가동,11010610,37.5734697478172,126.983623718252,유료,,없음,,0507-1318-1982,https://www.araart.co.kr,46.1,양호
아리수갤러리,미술관/갤러리,전시시설,서울특별시 종로구 종로11길 13,종로구,종로1.2.3.4가동,11010610,37.5709202758265,126.985570242096,무료,,연중무휴,,02-2212-5653,https://blog.naver.com/arisooart123,22.0,양호
아트센터 나비,미술관/갤러리,전시시설,서울시 종로구 종로 26 SK 서린동빌딩 4층,종로구,종로1.2.3.4가동,11010610,37.5696912777696,126.980303746598,무료,월~금 10:00~18:00,"주말(토, 일요일) 및 공휴일, 아트센터 나비에서 지정한 날",,02-2121-1031,http://www.nabi.or.kr/,57.5,양호
엠스테이지,공연장,공연시설,서울 종로구 인사동길 34-1 지하2층 엠스테이지,종로구,종로1.2.3.4가동,11010610,37.5735931856781,126.985717340243,유료,,홈페이지 참조,,1811-7476,https://www.mstage4u.com/,60.3,양호
우리소리도서관,도서관,도서관,서울특별시 종로구 삼일대로30길 47,종로구,종로1.2.3.4가동,11010610,37.5744823869,126.9902329177,무료,,"매주 일요일, 법정공휴일",,070-4550-5015~6,https://www.jfac.or.kr/,49.8,양호
우정총국,박물관/기념관,전시시설,서울특별시 종로구 우정국로 59,종로구,종로1.2.3.4가동,11010610,37.5744290728773,126.982614538067,무료,평일 09:00~18:00토요일 09:00~13:00,정보없음,,02-734-8369,https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=1331102130000&pageNo=1_1_1_1&sngl=Y,22.5,양호
운현궁,기타,기타문화,서울특별시 종로구 삼일대로 464,종로구,종로1.2.3.4가동,11010610,37.57607864675475,126.987083357962,무료,하절기 : 09:00 ~ 19:00 (4월초~10월말) / 동절기 : 09:00 ~ 18:00 (11월초~3월말),매주 월요일(월요일이 공휴일인 경우 정상 개관),특설무대 1개/관람석 배치시 총 2000석규모,02-766-9090,http://www.unhyeongung.or.kr/,98.0,양호
의정부지 역사유적광장,기타,기타문화,서울 종로구 세종로 76-14,종로구,종로1.2.3.4가동,11010610,37.5748036513699,126.977967142855,무료,,별도 휴관일 없음,,02-120,https://culture.seoul.go.kr/culture/main/main.do,59.3,양호
인사1010 갤러리,미술관/갤러리,전시시설,서울 종로구 인사동10길 10 B1-4F,종로구,종로1.2.3.4가동,11010610,37.5739830371389,126.98564311887,무료,,"연중무휴 (기획, 초대전시 화요일 휴관)",,02-722-8780,http://www.insa1010.com/,60.7,양호
인사도시유적전시관,박물관/기념관,전시시설,서울 종로구 우정국로 26 센트로폴리스 지하 1층,종로구,종로1.2.3.4가동,11010610,37.5716808092144,126.983530268891,무료,,매주 월요일(정기 휴무),,02-724-9710,https://museum.seoul.go.kr/www/intro/annexIntro/annex_insadosi/annex_insadosi_02.jsp?sso=ok,74.8,양호
인사아트센터,미술관/갤러리,전시시설,서울특별시 종로구 인사동길 41-1,종로구,종로1.2.3.4가동,11010610,37.5738798319827,126.98460089481,유료,전시장 10:00 ~ 19:30공예샵 10:00 ~ 20:00,매주 화요일,,02-736-1020,http://www.insaartcenter.com/,55.6,양호
인사아트프라자갤러리,미술관/갤러리,전시시설,서울특별시 종로구 인사동길 34-1,종로구,종로1.2.3.4가동,11010610,37.5738579749684,126.985609522118,유료,10:00 ~ 18:00,연중무휴,,02-736-6347,http://insaartplaza-gallery.com/xe/,57.0,양호
전태일기념관,박물관/기념관,전시시설,서울특별시 종로구 청계천로 105,종로구,종로1.2.3.4가동,11010610,37.5684664512813,126.989300313392,무료,,"매주 월요일, 1월 1일, 설날(당일), 추석(당일) 공휴일 개관 후 익일 임시 휴관",,02-318-0903,http://taeil.org,85.5,양호
조형갤러리,미술관/갤러리,전시시설,서울특별시 종로구 인사동5길 29 태화빌딩 B1,종로구,종로1.2.3.4가동,11010610,37.57198777376,126.984841944146,유료,10:30 ~ 18:30,연중무휴,,02-736-4804~5,http://www.chohyunggallery.com/,66.8,양호
창경궁,박물관/기념관,전시시설,서울 종로구 창경궁로 185 창경궁,종로구,종로1.2.3.4가동,11010610,37.5776239475981,126.993841430623,유료,,매주 월요일,,02-762-4868,https://cgg.cha.go.kr/agapp/main/index.do?siteCd=CGG,228.8,주의
춘원당한의약박물관,박물관/기념관,전시시설,서울특별시 종로구 돈화문로9길 27,종로구,종로1.2.3.4가동,11010610,37.5715005448529,126.990242136551,유료,,일요일 및 법정공휴일,,02-3672-2005,http://www.cwdmuseum.com/,31.9,양호
탑골미술관(서울노인복지센터),미술관/갤러리,전시시설,서울특별시 종로구 삼일대로 467,종로구,종로1.2.3.4가동,11010610,37.5759657913407,126.985853298403,무료,,"주말, 공휴일",,02-6220-8663,https://www.instagram.com/topgoal.art/,89.5,양호
토포하우스,미술관/갤러리,전시시설,서울 종로구 인사동11길 6 토포하우스,종로구,종로1.2.3.4가동,11010610,37.574095133366,126.98432452544,무료,11:00 ~ 18:30,전시시 무휴,,02-734-7555,https://www.topohaus.com/,28.4,양호
통인화랑,미술관/갤러리,전시시설,서울특별시 종로구 인사동길 32,종로구,종로1.2.3.4가동,11010610,37.5735831190527,126.985921443202,무료,,매주 월요일,,02-733-4867,http://www.tongingallery.com/,64.1,양호
한국불교역사 문화기념관,박물관/기념관,전시시설,서울특별시 종로구 우정국로 55,종로구,종로1.2.3.4가동,11010610,37.5738931410856,126.981881684461,무료,09:00~18:00,"매주 월요일 1월 1일, 설,추석 연휴",,02-2011-1700,http://www.buddhism.or.kr/jongdan/main/index.php,68.3,양호
한국색동박물관,박물관/기념관,전시시설,서울특별시 종로구 율곡로10길 85-7,종로구,종로1.2.3.4가동,11010610,37.5738877793786,126.992091307243,유료,,"일요일, 월요일, 국가 공휴일",,02-765-9286,http://www.saekdongmuseum.com/,45.2,양호
두산갤러리,미술관/갤러리,전시시설,서울특별시 종로구 종로33길 15,종로구,종로5.6가동,11010630,37.5718123278145,127.00100010537,무료,,"일요일, 월요일",,02-708-5050,https://www.doosanartcenter.com/ko/exhibit/main,105.4,양호
두산아트센터 스페이스111,공연장,공연시설,서울특별시 종로구 종로33길 15,종로구,종로5.6가동,11010630,37.5718123278145,127.00100010537,유료,,홈페이지 참조,,02-708-5001,https://www.doosanartcenter.com/ko/,105.4,양호
두산아트센터 연강홀,공연장,공연시설,서울특별시 종로구 종로33길 15,종로구,종로5.6가동,11010630,37.5718123278145,127.00100010537,유료,공연별로 다름,홈페이지 참조,,02-708-5001,https://www.doosanartcenter.com/ko/,105.4,양호
전통공연창작마루,공연장,공연시설,"서울 종로구 종로 272 신관(N동) 8, 9층",종로구,종로5.6가동,11010630,37.5708187075358,127.008091407146,유료,,정보 없음,,02-2263-6663,https://www.kotpa.org/ucms/main/contents.do?menuNo=300171,89.3,양호
한양도성박물관,박물관/기념관,전시시설,서울특별시 종로구 율곡로 283,종로구,종로5.6가동,11010630,37.5728571793919,127.008512843764,무료,,"매주 월요일, 1월 1일",,02-724-0243,http://www.museum.seoul.kr/scwm/NR_index.do,30.6,양호
서울시립 백남준을 기억하는 집,미술관/갤러리,전시시설,서울특별시 종로구 종로53길 12-1,종로구,창신제1동,11010670,37.5730656233283,127.013775536144,무료,평일(화~금) 오전 10시 ~ 오후 7시 (관람 종료 30분 전까지 입장)<br>토 ? 일 ? 공휴일 오전 10시~오후 7시,"1월 1일 , 매주 월요일(월요일이 공휴일인 경우 정상 개관)",,02-2124-5268,https://sema.seoul.go.kr/kr/visit/nam_june_paik_house,47.2,양호
종로구민회관,기타,기타문화,서울특별시 종로구 지봉로5길 7-5,종로구,창신제1동,11010670,37.57356472409345,127.01420103656748,유료,,법정공휴일,,02-6048-1318,https://www.ijongno.co.kr/fmcs/29,22.6,양호
창신소담도서관,도서관,도서관,서울 종로구 창신길 83 1층,종로구,창신제2동,11010680,37.5753265880665,127.010132952839,무료,,매주 월요일 및 공휴일,,02-3672-0234,https://lib.jongno.go.kr/,76.3,양호
갤러리 룩스,미술관/갤러리,전시시설,서울특별시 종로구 필운대로7길 12,종로구,청운효자동,11010720,37.5815965392578,126.967857491088,무료,10:00 ~ 19:00공휴일 11:00 ~ 19:00,정보없음,,02-720-8488,http://www.gallerylux.net/,78.0,양호
더 소호,미술관/갤러리,전시시설,서울 종로구 필운대로 17 필운동연립주택,종로구,청운효자동,11010720,37.5778764483968,126.969297162507,무료,11:00 ~ 22:00,개별 확인,,02-722-1999,http://www.thesoho.co.kr/,28.1,양호
더레퍼런스,미술관/갤러리,전시시설,"서울시 종로구 자하문로24길 44, 3층",종로구,청운효자동,11010720,37.5822928450685,126.971805868932,무료,,매주 월요일,,070-4150-3105,https://the-ref.kr/,21.6,양호
배화여자대학교 도서관,도서관,도서관,서울특별시 종로구 필운대로1길 34,종로구,청운효자동,11010720,37.5795440101952,126.967291871532,무료,,"토요일,공휴일",,"02-399-0744, 0853",https://lib.baewha.ac.kr/,68.7,양호
상촌재,기타,기타문화,서울특별시 종로구 자하문로17길 12-11,종로구,청운효자동,11010720,37.5818556960931,126.969677623398,무료,,"매주 월요일, 1월 1일, 설 당일, 추석 당일",,02-6013-1142,https://www.jfac.or.kr/site/main/content/sangchj01,59.5,양호
서촌라운지,기타,기타문화,서울특별시 종로구 필운대로 27-4,종로구,청운효자동,11010720,37.5784950496129,126.968871585185,무료,,"월요일, 공휴일",,02-736-7909,https://www.instagram.com/Seochon_lounge,43.2,양호
아트스페이스 보안1942(통의동 보안여관),기타,기타문화,서울특별시 종로구 효자로 33,종로구,청운효자동,11010720,37.579117894432,126.973630299897,무료,,매주 월요일,,02-720-8409,http://b1942.com/,40.2,양호
윤동주문학관,기타,기타문화,서울특별시 종로구 창의문로 119(청운동),종로구,청운효자동,11010720,37.5920259037,126.9669236248,무료,,"매주 월요일, 1월1일, 설날/추석 당일",,070-4531-4176,https://www.jfac.or.kr/site/main/content/yoondj01,30.3,양호
종로구립 박노수미술관,미술관/갤러리,전시시설,서울특별시 종로구 옥인1길 34,종로구,청운효자동,11010720,37.5813191962491,126.966818545949,유료,,"매주 월요일, 1월1일, 설날?추석 당일",,02-2148-4171,https://www.jfac.or.kr/site/main/content/parkns01,2.3,양호
종로문화원,문화원,공연시설,서울특별시 종로구 율곡로 5,종로구,청운효자동,11010720,37.5761097079432,126.980378016466,무료,,"토,일요일, 공휴일",,02-2148-4087-8,http://jongno.kccf.or.kr,120.9,양호
주한일본대사관 공보문화원,문화원,공연시설,서울 종로구 율곡로 6 트윈트리타워 B동,종로구,청운효자동,11010720,37.5754538625026,126.979775832051,유료,09:30~17:00,"매주 토.일요일 및 매주 제1 월요일, 공휴일, 연말연시 휴관",,02-765-3011,https://blog.naver.com/bunkain,132.8,양호
청와대 사랑채,기타,기타문화,서울특별시 종로구 효자로13길 45,종로구,청운효자동,11010720,37.582544875368,126.973059283309,무료,,매주 화요일 휴관,,02-723-0300,https://cwdsarangchae.kr/,80.6,양호
청운문학도서관,도서관,도서관,서울특별시 종로구 자하문로36길 40,종로구,청운효자동,11010720,37.5903786043,126.965918905,무료,,"매주 월요일, 1월1일,설연휴,추석연휴",,070-4680-4032~3,https://www.jfac.or.kr/,58.7,양호
클래식고택 디토,공연장,공연시설,서울특별시 종로구 필운대로 35-16,종로구,청운효자동,11010720,37.5792072268896,126.9683130536,무료,,연중무휴,,070-4001-0820,https://www.mfesta.org/,16.4,양호
가나아트센터,미술관/갤러리,전시시설,서울특별시 종로구 평창30길 28,종로구,평창동,11010560,37.6122447138613,126.975182153045,유료,"월 ~ 일, 10 am - 7pm",월요일,,02-720-1020,http://www.ganaart.com/,35.7,양호
갤러리세줄,미술관/갤러리,전시시설,서울특별시 종로구 평창30길 40,종로구,평창동,11010560,37.6134222984483,126.975144951828,무료,전시중 휴일 없음,일요일,,02-391-9171,http://www.sejul.com,102.5,양호
삼성출판박물관,박물관/기념관,전시시설,서울특별시 종로구 비봉길 2-2,종로구,평창동,11010560,37.6086977287684,126.95707605716,유료,월~금 10:00~17:00,"토, 일요일공휴일 휴관",,02-394-6544,http://ssmop.org/,139.9,양호
상명대학교 박물관,박물관/기념관,전시시설,서울특별시 종로구 평창문화로 151,종로구,평창동,11010560,37.6105845819103,126.975762353288,무료,월~금 10:00~16:00,"토,일요일법정공휴일개교기념일동하계 휴가기간",,02-781-7920,http://museum.smu.ac.kr/,174.5,양호
상명아트센터,공연장,공연시설,서울특별시 종로구 홍지문2길 20,종로구,평창동,11010560,37.604108905882,126.955159496571,유료,,홈페이지 참조,,02-2287-7186,https://www.smu.ac.kr/smarts/index.do,263.9,주의
서울시립 미술아카이브,미술관/갤러리,전시시설,서울특별시 종로구 평창문화로 101,종로구,평창동,11010560,37.6078008399411,126.97190179486,무료,평일(화~금) 오전 10시 ~ 오후 8시 (관람 종료 1시간 전까지 입장)<br>토 ? 일 ? 공휴일<br>   - 하절기(3~10월) 오전 10시~오후 7시<br>   - 동절기(11~2월) 오전 10시~오후 6시,"1월 1일 , 매주 월요일(월요일이 공휴일인 경우 정상 개관)",,02-2124-7400,https://sema.seoul.go.kr/kr/visit/art_archive,77.6,양호
서울아트센터 도암,공연장,공연시설,서울특별시 종로구 평창문화로 70,종로구,평창동,11010560,37.6057079931502,126.967906461707,유료,,홈페이지 참조,,02-2287-0599,https://doam.me/,59.1,양호
영인문학관,박물관/기념관,전시시설,서울특별시 종로구 평창30길 81,종로구,평창동,11010560,37.6118924682662,126.971757889162,유료,"연 2회 (4~5월, 9~10월)10:30~17:00","매주 토요일, 일요일 및 공휴일, 명절 연휴",,02-379-3182,https://young-in.kr/,159.3,양호
토탈미술관,미술관/갤러리,전시시설,서울특별시 종로구 평창32길 8,종로구,평창동,11010560,37.6121218314376,126.975674758078,유료,화~일 11:00~18:00,"월요일신정, 추석, 전시준비기간",,02-379-7037,http://www.totalmuseum.org/,8.1,양호
화정박물관,박물관/기념관,전시시설,서울 종로구 평창8길 3 화정박물관,종로구,평창동,11010560,37.6045448453703,126.966081861578,유료,10:00~18:00,"매주 월요일, 1월 1일, 설?추석 연휴",,02-2075-0114,http://www.hjmuseum.or.kr/,54.0,양호
JCC 아트센터,공연장,공연시설,서울특별시 종로구 창경궁로35길 29,종로구,혜화동,11010730,37.5871831839413,127.001885702262,유료,,운영프로그램에 따라 변동,,02-2138-7373,https://www.jeijcc.org/intro.html,43.7,양호
갤러리240,미술관/갤러리,전시시설,서울특별시 종로구 창경궁로 240-37,종로구,혜화동,11010730,37.5821766417247,126.998581997051,무료,,개별 확인,,0507-1396-2533,https://gallery240.creatorlink.net/index#,49.5,양호
극장동국,공연장,공연시설,서울특별시 종로구 창경궁로 259,종로구,혜화동,11010730,37.5845508578762,127.000034418091,유료,,홈페이지 참조,,02-747-5296,https://www.facebook.com/PalyDongGuk,80.9,양호
